address,city,id,name,state,type,x,y,zip,first_appearance,final_appearance,block_fips,tract_fips
200 Main St.,La Crosse,381.0,Doc Powell's Brewing Co.,WI,BrewPub,-91.2532914387,43.8129352593,54601,2006,2006,550630003001065,55063000300
200 Main Street,La Crosse,,Doc Powell's Brewing Co.,WI,BrewPub,-91.2536949,43.813006,54601,2005,2005,550630003001065,55063000300
402 River Road ,Boerne,,Dodging Duck Brewhaus ,TX,BrewPub,-98.7259811,29.7898434,78006,2005,2005,482599705002035,48259970500
402 River Rd. ,Boerne,382.0,Dodging Duck Brewhaus ,TX,BrewPub,-98.7260900051,29.7897099939,78006,2006,2015,482599705002035,48259970500
320 Rehoboth Ave. ,Rehoboth Beach,383.0,Dogfish Head Brewings and Eats,DE,BrewPub,-75.0855187333,38.715510789,19971,2006,2015,100050511022002,10005051102
320 Rehoboth Avenue ,Rehoboth Beach,,Dogfish Head Brewings and Eats,DE,BrewPub,-75.0870507,38.7151874,19971,2005,2005,100050511022002,10005051102
424 South Gay Street,Knoxville,,Downtown Grill & Brewery,TN,BrewPub,-83.918128,35.965693,37902,2005,2005,470930001001033,47093000100
424 S. Gay St.,Knoxville,388.0,Downtown Grill & Brewery,TN,BrewPub,-83.918253328,35.9653325586,37902,2006,2015,470930001001033,47093000100
14600 E. Eleven Mile Road ,Warren,,Dragonmead Microbrewery ,MI,MicroBrewery,-82.9752289,42.4926954,48089,2005,2005,260992628001004,26099262800
14600 E. 11 Mile Rd. ,Warren,390.0,Dragonmead Microbrewery ,MI,MicroBrewery,-82.9738160381,42.4930346041,48089,2006,2015,260992628001004,26099262800
15120 E. Hampden St.,Aurora,1449.0,Dry Dock Brewing Co.,CO,MicroBrewery,-104.81208,39.652922,80014,2014,2015,080050838001000,08005083800
15110 E. Hampden St.,Aurora,1638.0,Dry Dock Brewing Co.,CO,MicroBrewery,-104.812,39.6514,80014,2006,2013,080050838001000,08005083800
4000 Town Centre Blvd,Bowie,397.0,DuClaw Brewing Company ,MD,BrewPub,-76.7341804504,38.9453083064,20716,2006,2015,240338005162005,24033800516
16 Bel Air S. Parkway ,Bel Air,396.0,DuClaw Brewing Company ,MD,BrewPub,-76.3299840688,39.496894071,21015,2006,2006,240253012022003,24025301202
4000 Towne Centre Blvd,Bowie,,DuClaw Brewing Company ,MD,BrewPub,-76.733812,38.945017,20716,2005,2005,240338005162005,24033800516
16 Bel Air South Parkway ,Bel Air,,DuClaw Brewing Company ,MD,BrewPub,-76.3312054,39.4963747,21015,2005,2015,240253012022003,24025301202
937 Douglas Ave. ,Dunedin,399.0,Dunedin Brewery ,FL,BrewPub,-82.7878299738,28.0143455359,34698,2006,2015,121030271013033,12103027101
937 Douglas Avenue ,Dunedin,,Dunedin Brewery ,FL,BrewPub,-82.787576,28.014035,34698,2005,2005,121030271013033,12103027101
625 4th St. ,Mukilteo,407.0,Eagle Brewing Company & Riley's Pizza,WA,BrewPub,-122.304058471,47.9452892551,98275,2006,2007,530610413012038,53061041301
625 4th Street ,Mukilteo,,Eagle Brewing Company & Riley's Pizza,WA,BrewPub,-122.303842,47.9454733,98275,2005,2005,530610413012038,53061041301
1249 Wicker Drive ,Raleigh,,Edenton Brewing Company ,NC,MicroBrewery,-78.617923,35.810418,27604,2005,2005,371830518001003,37183051800
1249 Wicker Dr. ,Raleigh,412.0,Edenton Brewing Company ,NC,MicroBrewery,-78.6181794791,35.8099078002,27604,2006,2015,371830518001003,37183051800
6645 Mill Road,Somerset,,El Dorado Brewing Co.,CA,MicroBrewery,-120.559725,38.578366,95684,2005,2005,060170314023160,06017031402
17370 Hill Rd. ,Morgan Hill,416.0,El Toro Brewing Co.,CA,MicroBrewery,-121.62255894,37.1456236977,95037,2006,2015,060855123083001,06085512308
17370 Hill Road ,Morgan Hill,,El Toro Brewing Co.,CA,MicroBrewery,-121.6218982,37.1464936,95037,2005,2005,060855123083001,06085512308
1326 9th Ave. ,San Francisco,418.0,Eldos Grill and Brewery ,CA,BrewPub,-122.466135796,37.7634727991,94122,2006,2015,060750302022001,06075030202
1326 9th Avenue ,San Francisco,,Eldos Grill and Brewery ,CA,BrewPub,-122.4660283,37.7634951,94122,2005,2005,060750302022001,06075030202
161 N. High Street ,Columbus ,,Elevator Brewery & Restaurant,OH,BrewPub,-83.001838,39.965682,43235,2005,2005,390490030002043,39049003000
161 N. High St. ,Columbus ,420.0,Elevator Brewery & Restaurant,OH,BrewPub,-83.0013309388,39.9657228321,43215,2006,2015,390490030002043,39049003000
118 East Main Street,Elmwood,,Elmwood Brewing Co. Restaurant & Brewery,IL,BrewPub,-89.9652,40.777759,61529,2005,2005,171430040003080,17143004000
118 E. Main St.,Elmwood,429.0,Elmwood Brewing Co. Restaurant & Brewery,IL,BrewPub,-89.9660535417,40.7778032229,61529,2006,2008,171430040003080,17143004000
1221 East Pike Street ,Seattle,,Elysian Brewing Company ,WA,BrewPub,-122.3159648,47.6139451,98122,2005,2005,530330075004008,53033007500
1221 E. Pike St. ,Seattle,430.0,Elysian Brewing Company ,WA,BrewPub,-122.316419009,47.6140829596,98122,2006,2015,530330075004008,53033007500
2106 North 55th Street ,Seattle,,Elysian TangleTown Brewery ,WA,BrewPub,-122.3335032,47.6688073,98103,2005,2005,530330046002008,53033004600
2106 N. 55th St. ,Seattle,431.0,Elysian TangleTown Brewery ,WA,BrewPub,-122.333581671,47.6687650825,98103,2006,2015,530330046002008,53033004600
1110 Alverser Dr.,Midlothian,443.0,Extra Billy's Smokehouse Brewery,VA,BrewPub,-77.617996955,37.5063623294,23113,2006,2015,510411009152036,51041100915
1110 Alverser Drive,Midlothian,,Extra Billy's Smokehouse Brewery,VA,BrewPub,-77.6184679,37.5072168,23113,2005,2005,510411009152036,51041100915
1919 Blake St. ,Denver,444.0,Falling Rock Tap House ,CO,BrewPub,-104.995615461,39.7535229218,80202,2006,2007,080310017013004,08031001701
1919 Blake Street ,Denver,,Falling Rock Tap House ,CO,BrewPub,-104.9954029,39.753935,80202,2005,2005,080310017013004,08031001701
610 Main Street,Rapid City,,Firehouse Brewing Co.,SD,BrewPub,-103.2275473,44.0813889,57701,2005,2005,461030102002006,46103010200
600 E. Superior Street,Duluth,,Fitger's Brewhouse,MN,BrewPub,-92.0906002,46.7923757,55802,2005,2005,271370017002019,27137001700
600 E. Superior St.,Duluth,458.0,Fitger's Brewhouse,MN,BrewPub,-92.0908390776,46.7919659541,55802,2006,2015,271370017002019,27137001700
491 Ontario Street ,Buffalo,,Flying Bison Brewing Company ,NY,MicroBrewery,-78.896516,42.9563513,14207,2005,2005,360290057001001,36029005700
491 Ontario St. ,Buffalo,466.0,Flying Bison Brewing Company ,NY,MicroBrewery,-78.8967865917,42.9564934134,14207,2006,2014,360290057001001,36029005700
1284 McD Dr.,Dover,472.0,Fordham Brewing Co.,DE,MicroBrewery,-75.4903499379,39.1535163774,19901,2006,2015,100010410002016,10001041000
1284 McD Drive,Dover,,Fordham Brewing Co.,DE,MicroBrewery,-75.4883578,39.1540069,19901,2005,2005,100010410002016,10001041000
648 Monroe Avenue NW,Grand Rapids,,Founders Brewing Co.,MI,MicroBrewery,-85.6721779,42.9748694,49503,2005,2005,260810014001029,26081001400
648 Monroe Ave. NW,Grand Rapids,476.0,Founders Brewing Co.,MI,MicroBrewery,-85.6723426908,42.974265912,49503,2006,2008,260810014001029,26081001400
5121 Baltimore Ave.,Hyattsville,485.0,Franklin's Restaurant Brewery & General Store,MD,BrewPub,-76.9401627803,38.9528080952,20781,2006,2015,240338063001015,24033806300
5121 Baltimore Avenue,Hyattsville,,Franklin's Restaurant Brewery & General Store,MD,BrewPub,-76.9404479,38.952638,20781,2005,2005,240338063001015,24033806300
636 Massachusetts Street,Lawrence,,Free State Brewing Co.,KS,BrewPub,-95.2355254,38.9717476,66044,2005,2005,200450002001008,20045000200
636 Massachusetts St.,Lawrence,490.0,Free State Brewing Co.,KS,BrewPub,-95.2357736975,38.9724869295,66044,2006,2015,200450002001008,20045000200
46 Durham Rd.,Freeport,491.0,Freeport Brewing Co.,ME,MicroBrewery,-70.1067200005,43.8746063339,4032,2006,2012,230050045012019,23005004501
46 Durham Road,Freeport,,Freeport Brewing Co.,ME,MicroBrewery,-70.1067671,43.8744204,4032,2005,2005,230050045012019,23005004501
101 Fairview Road,Asheville,,French Broad Brewing Co.,NC,MicroBrewery,-82.537479,35.566345,28801,2005,2005,370210020001023,37021002000
101 Fairview Rd.,Asheville,492.0,French Broad Brewing Co.,NC,MicroBrewery,-82.5358528329,35.5663249694,28801,2006,2015,370210020001023,37021002000
9 North Front Street,Wilmington,,Front Street Brewery,NC,BrewPub,-77.949088,34.235752,28401,2005,2005,371290113001044,37129011300
9 N. Front St.,Wilmington,496.0,Front Street Brewery,NC,BrewPub,-77.9489829539,34.2353501091,28401,2006,2015,371290113001044,37129011300
248 Hunterstown Rd.,Gettysburg,508.0,Gettysbrew Restaurant & Brewery,PA,BrewPub,-77.2101605468,39.846045727,17325,2006,2015,420010306003031,42001030600
248 Hunterstown Road,Gettysburg,,Gettysbrew Restaurant & Brewery,PA,BrewPub,-77.2104057,39.845914,17325,2005,2005,420010306003031,42001030600
219 N. Red River Ave.,Cold Spring,513.0,Gluek Brewing Co.,MN,MicroBrewery,-94.429273601,45.4582544402,56320,2006,2015,271450113022046,27145011302
219 N. Red River Avenue,Cold Spring,,Gluek Brewing Co.,MN,MicroBrewery,-94.42905,45.4582466,56320,2005,2005,271450113022046,27145011302
16 N. 6th St.,Minneapolis,514.0,Gluek's Bar & Restaurant,MN,BrewPub,-93.2737982258,44.9791115742,55403,2006,2010,270531261003015,27053126100
16 North 6th Street,Minneapolis,,Gluek's Bar & Restaurant,MN,BrewPub,-93.274181,44.979303,55403,2005,2005,270531261003015,27053126100
920 12th Street ,Golden,,Golden City Brewery ,CO,MicroBrewery,-105.2236543,39.7546856,80401,2005,2005,080590100002007,08059010000
980 E. 4th,McMinnville,,Golden Valley Brewery,OR,BrewPub,-123.1890153,45.2102673,97128,2005,2005,410710308012089,41071030801
980 NE. 4th St.,McMinnville,518.0,Golden Valley Brewery,OR,BrewPub,-123.188851583,45.2105629094,97128,2006,2015,410710308012089,41071030801
3535 North Clark Street ,Chicago,,Goose Island Beer Company,IL,BrewPub,-87.6555026,41.9464894,60657,2005,2005,170318320001010,17031832000
1800 N. Clybourn ,Chicago,519.0,Goose Island Beer Company,IL,BrewPub,-87.6537134397,41.9136912687,60614,2006,2015,170318326002019,17031832600
1800 North Clybourn ,Chicago,,Goose Island Beer Company,IL,BrewPub,-87.6537358,41.9137245,60614,2005,2005,170318326002019,17031832600
3535 N. Clark St. ,Chicago,520.0,Goose Island Beer Company,IL,BrewPub,-87.6559611626,41.9466858983,60657,2006,2014,170318320001010,17031832000
200 Poydras Street ,New Orleans,,Gordon Biersch Brewery Restaurant ,LA,BrewPub,-90.0650167,29.9480629,70130,2005,2005,220710134001008,22071013400
145 S. Main St.  ,Memphis,536.0,Gordon Biersch Brewery Restaurant ,TN,BrewPub,-90.054468436,35.141249923,38103,2006,2006,471570042002018,47157004200
33 E. San Fernando St. ,San Jose,527.0,Gordon Biersch Brewery Restaurant ,CA,BrewPub,-121.888789055,37.3349193183,95113,2006,2015,060855009012003,06085500901
145 S. San Fernando Blvd. ,Burbank,522.0,Gordon Biersch Brewery Restaurant ,CA,BrewPub,-118.30841703,34.1803450305,91502,2006,2015,060373107022019,06037310702
